file_id,label
49312-2-0-7,2
77770-9-0-8,9
78651-5-0-11,5
177621-0-0-145,0
82368-2-0-30,2
164377-9-1-36,9
115241-9-0-14,9
159745-8-1-3,8
144351-4-0-0,4
159761-0-0-4,0
195451-5-0-17,5
125678-7-0-2,7
72259-1-7-7,1
74677-0-0-36,0
74850-9-0-27,9
74950-3-2-4,3
196084-2-0-2,2
159708-6-6-0,6
75743-0-0-15,0
155280-2-0-13,2
144068-5-0-3,5
110621-7-0-3,7
188813-7-2-0,7
76093-6-1-0,6
104998-7-19-3,7
43802-1-1-0,1
63261-3-0-0,3
176638-1-1-0,1
50613-3-0-0,3
77901-9-0-7,9
166931-4-1-6,4
101848-9-0-3,9
24347-8-0-64,8
200786-5-1-5,5
137803-3-0-1,3
174276-7-3-0,7
22601-8-0-39,8
174906-2-0-11,2
78360-4-0-2,4
23219-5-0-11,5
136399-6-3-0,6
196086-2-0-0,2
81791-3-1-0,3
187356-1-3-0,1
180134-4-2-19,4
17578-5-0-10,5
149929-9-0-2,9
108362-2-0-23,2
95404-3-0-4,3
60605-9-0-52,9
73623-7-4-0,7
164782-8-0-5,8
24364-4-0-7,4
52357-6-0-0,6
30204-0-0-5,0
7060-6-1-0,6
34866-9-0-5,9
184805-0-0-104,0
89443-9-0-17,9
105029-7-0-3,7
146845-0-0-32,0
46669-4-0-8,4
76221-2-0-6,2
17578-5-0-11,5
174906-2-0-21,2
201652-5-4-4,5
156362-4-3-3,4
180132-4-3-0,4
204526-2-0-134,2
195451-5-0-9,5
74677-0-0-64,0
83502-0-0-7,0
176003-1-0-0,1
22883-7-83-0,7
76266-2-0-80,2
42117-8-0-2,8
22601-8-0-12,8
128030-3-0-0,3
30206-7-0-14,7
135526-6-10-0,6
83199-9-0-0,9
79089-0-0-6,0
31323-3-0-20,3
74723-3-0-1,3
117889-9-0-40,9
155283-1-1-0,1
159742-8-0-10,8
77247-6-0-0,6
203929-7-6-10,7
116485-3-2-4,3
108638-9-0-5,9
103199-4-2-10,4
143115-1-3-0,1
148463-7-3-3,7
167464-0-0-18,0
22973-3-0-1,3
118279-8-0-5,8
111386-5-0-4,5
4911-3-0-0,3
76221-2-0-5,2
147764-4-4-2,4
102871-8-0-15,8
195969-0-0-17,0
39856-5-0-15,5
83502-0-0-0,0
71177-8-2-0,8
189023-0-0-5,0
118070-1-0-0,1
135526-6-7-0,6
187920-7-1-2,7
197073-3-3-0,3
74507-0-0-24,0
74677-0-0-61,0
25038-6-0-0,6
83196-9-0-10,9
161129-4-0-16,4
146690-0-0-64,0
159744-8-0-10,8
169098-7-3-0,7
88569-2-0-54,2
94710-5-0-2,5
33696-3-4-0,3
42954-9-0-20,9
189981-0-0-11,0
168846-5-1-1,5
72259-1-7-5,1
58937-4-0-4,4
42954-9-0-2,9
150341-3-1-0,3
147926-0-0-52,0
62837-7-1-54,7
39847-5-0-12,5
196059-2-0-0,2
107842-4-2-0,4
135527-6-14-8,6
42117-8-0-1,8
159710-6-0-0,6
146714-0-0-33,0
66601-8-0-1,8
159752-8-0-12,8
146709-0-0-59,0
96657-8-0-2,8
60605-9-0-64,9
151005-4-0-0,4
77766-9-0-0,9
22883-7-74-0,7
107190-3-0-0,3
22601-8-0-42,8
116484-3-0-8,3
171305-7-15-0,7
188824-7-3-0,7
94401-1-0-0,1
15356-2-0-2,2
76086-4-0-27,4
22883-7-51-0,7
74850-9-0-22,9
105029-7-2-3,7
148463-7-3-0,7
200460-6-2-0,6
95536-3-0-4,3
132016-7-0-5,7
46668-4-0-2,4
54545-3-0-0,3
180128-4-9-0,4
146186-5-0-7,5
79089-0-0-138,0
123685-5-0-4,5
52171-3-2-0,3
13230-0-0-1,0
23219-5-0-9,5
106015-5-0-20,5
160010-2-0-38,2
58857-2-0-12,2
143651-2-0-22,2
90013-7-0-7,7
75743-0-0-11,0
157868-8-0-27,8
128465-1-0-3,1
30206-7-0-21,7
206037-2-0-11,2
91533-5-0-0,5
99192-4-0-20,4
24347-8-0-84,8
117271-3-0-3,3
162432-6-0-0,6
201988-5-1-0,5
197080-3-1-0,3
204526-2-0-153,2
107653-9-0-7,9
201652-5-3-3,5
125678-7-4-7,7
96921-9-0-18,9
66619-2-0-1,2
169098-7-4-2,7
71700-3-4-0,3
162318-2-0-17,2
179863-1-0-0,1
167464-0-0-23,0
30204-0-0-10,0
99180-9-0-0,9
159701-6-0-0,6
160011-2-0-1,2
62837-7-1-6,7
77509-1-0-0,1
200786-5-1-3,5
39970-9-0-41,9
174276-7-1-0,7
76086-4-0-19,4
30206-7-0-7,7
74810-9-1-12,9
159738-8-0-17,8
98223-7-5-0,7
26184-5-4-1,5
196070-2-0-3,2
125520-1-1-0,1
180156-1-2-0,1
149370-9-0-21,9
157866-8-0-1,8
19503-3-1-0,3
148632-8-0-10,8
33340-7-3-0,7
72259-1-10-7,1
62566-5-1-1,5
103249-5-0-17,5
123399-2-0-83,2
146845-0-0-21,0
46669-4-0-26,4
202516-0-0-6,0
134717-0-0-6,0
154758-5-0-13,5
113202-5-0-16,5
125678-7-3-7,7
177726-0-0-23,0
36264-9-0-0,9
197320-6-1-0,6
14470-2-0-65,2
26255-3-13-1,3
159738-8-0-3,8
171305-7-5-0,7
39856-5-0-7,5
123688-8-0-4,8
155241-9-0-69,9
34871-3-6-0,3
159735-2-0-11,2
104998-7-10-8,7
159742-8-0-3,8
155263-2-0-22,2
50629-4-1-13,4
158593-2-0-52,2
207216-2-0-130,2
199261-3-0-2,3
152908-5-0-5,5
165529-2-0-3,2
7389-1-2-3,1
177742-0-0-84,0
135526-6-4-0,6
4912-3-2-0,3
157868-8-0-2,8
46669-4-0-49,4
52171-3-6-0,3
55020-4-0-12,4
79089-0-0-70,0
22601-8-0-22,8
105415-2-0-4,2
24347-8-0-87,8
132016-7-0-6,7
175915-3-1-8,3
104998-7-8-4,7
201988-5-0-4,5
71177-8-1-0,8
6988-5-0-4,5
199769-1-0-6,1
157866-8-0-17,8
100852-0-0-0,0
149193-5-0-1,5
143651-2-0-55,2
113202-5-0-20,5
52284-6-0-0,6
159751-8-0-2,8
133494-2-0-26,2
72259-1-10-0,1
157866-8-0-24,8
176714-2-0-18,2
15544-5-0-19,5
106014-5-0-3,5
200161-3-7-0,3
180057-9-0-11,9
72265-3-7-0,3
178686-0-0-31,0
135544-6-2-0,6
17578-5-0-22,5
104625-4-0-3,4
18581-3-1-3,3
180937-4-1-46,4
192269-2-0-18,2
172460-9-0-24,9
46299-2-0-22,2
159439-2-0-29,2
133473-8-0-2,8
84143-2-0-10,2
35296-3-0-0,3
109703-2-0-48,2
180937-7-3-11,7
72259-1-0-2,1
189982-0-0-28,0
111386-5-1-6,5
94182-9-0-0,9
30206-7-0-22,7
171305-7-12-0,7
26270-9-0-23,9
162433-6-1-0,6
82024-3-0-8,3
192382-2-0-66,2
158593-2-0-31,2
57320-0-0-32,0
203929-7-5-1,7
66619-2-0-22,2
17853-5-0-7,5
178118-3-2-0,3
152908-5-0-6,5
113201-5-0-4,5
33340-7-5-0,7
167464-0-0-0,0
54976-4-0-0,4
62837-7-1-31,7
178686-0-0-33,0
160575-3-7-0,3
17578-5-0-8,5
194753-3-0-0,3
78651-5-0-10,5
24347-8-0-37,8
178520-2-0-28,2
155217-9-1-58,9
54383-0-0-1,0
15544-5-0-14,5
192382-2-0-9,2
107357-8-1-12,8
107357-8-1-13,8
203929-7-5-7,7
63724-0-0-12,0
71173-2-0-13,2
71171-4-3-2,4
59277-0-0-2,0
115241-9-0-1,9
63932-3-0-1,3
37869-3-5-0,3
22601-8-0-27,8
111671-8-0-1,8
57323-8-0-8,8
155044-9-0-11,9
47926-3-1-0,3
105029-7-0-2,7
30832-3-1-0,3
180126-4-4-1,4
105029-7-1-11,7
46299-2-0-36,2
155202-9-0-38,9
61503-2-0-2,2
14111-4-0-1,4
146186-5-0-10,5
17480-2-0-25,2
119809-7-0-3,7
162433-6-4-0,6
93193-9-1-22,9
98202-9-1-20,9
38121-3-0-0,3
104998-7-8-15,7
177537-7-1-9,7
73524-0-0-133,0
130961-4-1-2,4
42954-9-0-5,9
197075-3-4-1,3
17578-5-0-5,5
74677-0-0-135,0
54898-8-0-4,8
158608-8-0-5,8
17009-2-0-0,2
148632-8-0-7,8
115239-9-0-4,9
203962-5-0-1,5
88569-2-0-77,2
173993-3-0-25,3
108187-3-6-0,3
158593-2-0-47,2
207216-2-0-119,2
203929-7-4-0,7
33849-3-0-0,3
185436-1-2-0,1
143970-5-0-0,5
104998-7-9-13,7
31323-3-0-1,3
29722-4-0-1,4
180937-7-1-14,7
102857-5-0-4,5
79089-0-0-136,0
165039-7-3-0,7
66619-2-0-18,2
105029-7-3-2,7
89442-9-0-6,9
171243-9-0-31,9
180052-3-0-4,3
174026-3-1-5,3
167701-4-11-0,4
194733-9-0-7,9
123688-8-0-15,8
84143-2-0-15,2
96169-9-1-49,9
117181-8-0-3,8
177729-0-0-40,0
101729-0-0-23,0
155238-2-0-3,2
99500-2-0-11,2
99192-4-0-18,4
89099-4-0-1,4
62837-7-1-29,7
39968-9-0-227,9
115242-9-0-44,9
155262-2-0-63,2
178686-0-0-6,0
177726-0-0-26,0
30206-7-0-17,7
7383-3-1-0,3
17480-2-0-24,2
58005-4-0-24,4
105289-8-0-3,8
105029-7-2-12,7
81068-5-0-1,5
100652-3-0-2,3
180125-4-3-0,4
159745-8-1-0,8
157695-3-0-19,3
36429-2-0-23,2
171305-7-8-1,7
135528-6-0-0,6
51027-3-0-7,3
54173-2-0-9,2
36429-2-0-13,2
69598-4-6-1,4
177537-7-1-5,7
78326-9-0-7,9
22883-7-61-1,7
7383-3-0-0,3
24347-8-0-76,8
94632-5-1-9,5
189825-9-0-7,9
62837-7-1-64,7
26176-1-0-0,1
156362-4-1-0,4
189991-0-0-3,0
157649-3-1-1,3
37236-6-0-0,6
186339-9-0-1,9
63095-4-0-20,4
106015-5-0-10,5
102871-8-0-2,8
76585-9-0-69,9
99192-4-0-17,4
94710-5-0-3,5
103258-5-0-12,5
148463-7-2-2,7
165039-7-17-0,7
118279-8-0-13,8
209992-5-1-4,5
61791-9-1-46,9
64346-6-0-0,6
191449-6-0-0,6
155280-2-0-5,2
30206-7-0-36,7
184805-0-0-121,0
203913-8-1-2,8
187075-5-0-1,5
175904-2-0-11,2
73623-7-1-1,7
144351-4-3-2,4
137815-4-0-9,4
164194-2-0-24,2
59513-3-0-3,3
148827-6-4-0,6
114587-3-0-7,3
22883-7-77-0,7
13579-2-0-2,2
168037-4-1-0,4
185374-9-0-18,9
180127-4-0-11,4
7389-1-0-3,1
30206-7-0-8,7
167702-4-7-0,4
116163-3-2-0,3
134717-0-0-5,0
133797-6-2-0,6
152588-3-2-0,3
22883-7-40-0,7
143115-1-0-0,1
26184-5-0-0,5
110621-7-0-1,7
105029-7-2-4,7
118278-4-0-1,4
173993-3-0-52,3
180156-1-4-0,1
128152-9-0-167,9
205610-4-0-0,4
180128-4-16-1,4
201988-5-0-13,5
39856-5-0-14,5
151977-0-0-12,0
196561-3-0-9,3
105425-9-0-23,9
60935-2-0-9,2
76094-6-0-0,6
147491-9-0-5,9
203929-7-9-20,7
113202-5-0-0,5
66622-4-0-8,4
96657-8-0-0,8
147491-9-2-32,9
22601-8-0-53,8
159748-8-0-8,8
55018-0-0-49,0
57320-0-0-13,0
180937-7-3-1,7
87275-1-5-0,1
146709-0-0-53,0
58937-4-3-6,4
94710-5-0-0,5
157867-8-0-22,8
49808-3-0-6,3
164312-3-1-0,3
24347-8-0-30,8
174287-6-2-0,6
117072-3-0-11,3
107842-4-0-0,4
175915-3-0-0,3
180057-9-0-5,9
17578-5-0-23,5
69962-2-0-22,2
31325-3-1-0,3
36902-3-0-0,3
90013-7-1-0,7
39884-5-0-6,5
162318-2-0-34,2
157868-8-0-3,8
24347-8-0-26,8
123688-8-1-5,8
14772-7-2-0,7
157868-8-0-4,8
90013-7-1-5,7
103258-5-0-0,5
194321-9-0-126,9
125678-7-4-8,7
26186-1-0-0,1
73524-0-0-105,0
180132-4-2-0,4
66601-8-0-5,8
55020-4-0-10,4
58857-2-0-7,2
22883-7-24-0,7
62837-7-0-3,7
71171-4-1-0,4
26256-3-5-22,3
162432-6-12-0,6
67049-3-0-2,3
76566-3-0-6,3
62567-5-0-2,5
36264-9-0-2,9
57323-8-0-5,8
177729-0-0-128,0
165529-2-0-6,2
82368-2-0-7,2
24347-8-0-41,8
178686-0-0-15,0
76086-4-0-24,4
166942-0-0-10,0
146186-5-0-1,5
209992-5-2-131,5
109703-2-0-14,2
159750-8-0-3,8
179212-4-0-0,4
108187-3-3-0,3
65381-3-0-3,3
46656-6-0-0,6
103258-5-0-14,5
204526-2-0-166,2
182800-2-2-2,2
42117-8-0-11,8
105029-7-3-0,7
135527-6-14-10,6
103438-5-0-2,5
34952-8-0-0,8
85661-3-0-0,3
144007-5-0-19,5
144068-5-0-18,5
72259-1-7-0,1
194732-9-0-175,9
28808-1-1-0,1
157867-8-0-24,8
33340-7-15-0,7
35548-9-1-14,9
104998-7-18-3,7
42955-9-0-14,9
139948-3-4-0,3
24347-8-0-35,8
18594-1-4-0,1
175915-3-0-1,3
158597-2-0-57,2
159755-8-0-2,8
136399-6-9-0,6
57323-8-0-3,8
160366-3-0-4,3
123399-2-0-74,2
46656-6-4-0,6
71439-1-3-0,1
144351-4-3-4,4
185800-4-2-2,4
178520-2-0-11,2
39856-5-0-27,5
66623-4-0-0,4
72015-2-0-2,2
91533-5-0-2,5
104998-7-8-7,7
203929-7-9-12,7
99192-4-0-1,4
47019-2-0-65,2
83502-0-0-11,0
189846-3-0-0,3
183894-1-7-0,1
6988-5-0-5,5
89442-9-0-7,9
158608-8-0-1,8
43805-8-0-0,8
90013-7-0-0,7
207962-3-1-0,3
90013-7-1-1,7
165039-7-16-0,7
162134-7-9-3,7
151005-4-1-1,4
111386-5-0-5,5
157867-8-0-21,8
159744-8-0-4,8
52411-9-0-79,9
181624-4-10-0,4
54976-4-0-2,4
7390-9-0-9,9
155488-3-0-6,3
62564-5-0-8,5
174294-6-0-0,6
209992-5-3-22,5
177726-0-0-10,0
98525-8-0-0,8
180126-4-2-0,4
85249-2-0-29,2
13577-3-0-0,3
156869-8-0-10,8
177621-0-0-47,0
129356-2-0-199,2
159744-8-0-12,8
160011-2-0-5,2
39856-5-0-21,5
159753-8-0-3,8
96475-9-0-0,9
6902-2-0-9,2
179861-1-0-0,1
57323-8-0-4,8
164782-8-0-4,8
75743-0-0-14,0
99192-4-0-12,4
144068-5-2-0,5
160016-2-0-37,2
74507-0-0-3,0
39884-5-0-2,5
157866-8-0-6,8
158608-8-0-2,8
99500-2-0-50,2
74507-0-0-25,0
72567-1-4-5,1
113202-5-0-25,5
164377-9-1-15,9
74965-4-0-3,4
201652-5-2-3,5
61789-9-0-69,9
206037-2-0-25,2
101729-0-0-16,0
30206-7-0-15,7
183989-3-1-23,3
24364-4-0-4,4
191687-3-0-11,3
179096-3-0-9,3
197318-6-2-0,6
128160-5-0-15,5
159707-6-0-0,6
125678-7-4-0,7
129750-2-0-46,2
91209-5-1-0,5
174287-6-1-0,6
7389-1-0-0,1
58202-1-0-0,1
169043-2-0-10,2
197243-3-0-0,3
178260-7-3-12,7
138031-2-0-28,2
177726-0-0-34,0
175917-3-1-1,3
180937-7-3-19,7
27070-2-0-4,2
13230-0-0-28,0
99710-9-0-2,9
61250-3-0-31,3
105319-3-0-22,3
125678-7-1-1,7
159738-8-0-6,8
46669-4-0-30,4
111386-5-1-9,5
137815-4-0-6,4
80806-2-0-1,2
61789-9-0-65,9
161129-4-0-11,4
171406-9-0-23,9
51022-3-13-0,3
111386-5-0-3,5
189982-0-0-43,0
130961-4-2-1,4
62837-7-1-81,7
106015-5-0-9,5
138473-9-0-29,9
188823-7-0-2,7
135528-6-11-0,6
164344-9-0-26,9
195969-0-0-5,0
81117-4-0-1,4
167701-4-2-0,4
17578-5-0-27,5
17973-2-0-22,2
94632-5-1-14,5
46669-4-0-3,4
194910-9-0-108,9
166931-4-4-2,4
124389-8-1-9,8
190893-2-0-7,2
50629-4-4-8,4
159738-8-0-18,8
14385-9-0-17,9
24076-1-1-0,1
157207-6-1-0,6
197073-3-0-0,3
74507-0-0-9,0
26255-3-0-0,3
61077-3-0-0,3
165039-7-8-0,7
177756-2-0-7,2
130030-3-0-0,3
132021-7-0-4,7
39847-5-0-11,5
49313-2-0-20,2
20688-2-0-4,2
68080-7-0-7,7
207213-2-0-134,2
203913-8-0-12,8
135160-8-0-0,8
146690-0-0-116,0
145390-9-0-22,9
177742-0-0-204,0
135544-6-1-0,6
94710-5-1-0,5
100852-0-0-20,0
61503-2-0-0,2
105415-2-0-15,2
156362-4-3-1,4
174906-2-0-8,2
39854-5-1-4,5
66115-1-0-0,1
166101-5-0-0,5
132016-7-0-8,7
71080-4-0-0,4
183894-1-9-0,1
169466-4-3-3,4
151977-0-0-7,0
159738-8-0-5,8
178260-7-3-9,7
178686-0-0-63,0
144007-5-0-11,5
94636-8-0-10,8
71177-8-0-1,8
24347-8-0-21,8
203424-9-0-46,9
144007-5-0-21,5
55018-0-0-84,0
6988-5-0-0,5
17480-2-0-5,2
105029-7-0-5,7
62567-5-0-5,5
30206-7-0-1,7
205610-4-0-5,4
27070-2-0-3,2
19338-5-3-0,5
185909-2-0-86,2
102857-5-0-25,5
193394-3-0-11,3
182103-9-0-22,9
90846-8-0-0,8
72538-3-0-4,3
113202-5-0-6,5
27070-2-0-5,2
202516-0-0-0,0
166101-5-2-4,5
80589-0-0-3,0
182739-2-0-78,2
44325-9-0-67,9
105029-7-3-1,7
100795-3-1-1,3
122738-9-0-3,9
195451-5-0-4,5
156893-7-0-0,7
158593-2-0-43,2
58005-4-0-55,4
156634-5-2-5,5
71171-4-1-1,4
100852-0-0-27,0
160366-3-0-13,3
24364-4-0-3,4
169045-2-0-8,2
164053-8-2-2,8
169044-2-0-5,2
181102-9-0-117,9
202516-0-0-7,0
100648-1-2-0,1
189982-0-0-30,0
128152-9-0-10,9
147019-4-0-0,4
157867-8-0-3,8
98859-7-0-0,7
161129-4-0-6,4
177621-0-0-127,0
35629-3-1-0,3
123688-8-0-10,8
177592-5-0-5,5
162433-6-0-0,6
119809-7-0-2,7
162103-0-0-15,0
162728-1-0-0,1
168846-5-1-3,5
33340-7-14-0,7
36403-6-0-0,6
55018-0-0-106,0
46669-4-0-63,4
113203-5-6-0,5
181102-9-0-23,9
135527-6-14-0,6
94632-5-1-7,5
161922-3-1-5,3
178118-3-0-0,3
118440-4-6-0,4
7389-1-4-9,1
63724-0-0-1,0
178686-0-0-44,0
89443-9-0-16,9
63724-0-0-3,0
159753-8-0-1,8
14114-4-0-2,4
72015-2-0-1,2
116400-3-1-0,3
133473-8-0-1,8
175855-1-0-0,1
97317-2-0-36,2
134717-0-0-15,0
117181-8-0-1,8
122690-6-0-0,6
57320-0-0-4,0
178826-2-0-10,2
142641-3-0-0,3
14386-9-0-6,9
186336-9-0-2,9
165785-4-0-0,4
61503-2-0-5,2
13230-0-0-7,0
93065-9-0-2,9
166942-0-0-11,0
46668-4-0-0,4
62567-5-0-3,5
189987-0-0-2,0
63724-0-0-5,0
166942-0-0-13,0
22883-7-99-2,7
72259-1-7-8,1
113202-5-0-21,5
197318-6-6-0,6
69883-3-0-20,3
167702-4-6-0,4
17578-5-0-15,5
156869-8-0-7,8
89442-9-0-17,9
13230-0-0-10,0
9032-3-1-0,3
24347-8-0-27,8
31973-9-0-71,9
204240-0-0-25,0
72259-1-9-6,1
31884-7-0-2,7
193699-2-0-69,2
182800-2-3-1,2
74226-9-0-13,9
121286-0-0-4,0
69304-9-0-12,9
177742-0-0-17,0
76086-4-0-50,4
73524-0-0-23,0
178521-2-0-7,2
37560-4-0-0,4
171305-7-28-0,7
31884-7-1-4,7
157866-8-0-5,8
202334-9-0-106,9
43784-3-1-0,3
177621-0-0-46,0
128160-5-0-9,5
180052-3-0-3,3
136399-6-4-0,6
73623-7-0-0,7
20688-2-0-0,2
145390-9-0-26,9
123399-2-0-91,2
102857-5-0-14,5
133090-2-0-70,2
62837-7-0-12,7
184623-8-0-2,8
118278-4-0-6,4
159761-0-0-6,0
74458-9-1-5,9
20571-3-1-0,3
181102-9-0-97,9
24347-8-0-12,8
39847-5-1-0,5
177729-0-0-28,0
204240-0-0-31,0
76085-4-0-89,4
167464-0-0-14,0
74726-8-0-5,8
128465-1-0-5,1
177621-0-0-147,0
83488-1-0-0,1
17853-5-0-6,5
75743-0-0-22,0
60846-0-0-2,0
129750-2-0-4,2
155280-2-0-11,2
159751-8-0-17,8
104421-2-0-5,2
186334-2-0-37,2
123688-8-0-2,8
129356-2-0-115,2
123399-2-0-19,2
72259-1-5-3,1
201207-3-13-0,3
177537-7-0-9,7
157868-8-0-6,8
180256-3-0-2,3
124389-8-1-12,8
37560-4-0-5,4
57320-0-0-24,0
104625-4-0-29,4
123688-8-1-0,8
132108-9-1-1,9
121285-0-0-2,0
156634-5-0-7,5
69962-2-0-17,2
146845-0-0-33,0
50668-5-0-0,5
131918-7-0-5,7
110868-9-0-15,9
54067-2-0-23,2
144068-5-4-5,5
134717-0-0-18,0
99192-4-0-3,4
28385-9-0-46,9
138031-2-0-47,2
143651-2-0-63,2
173994-3-0-44,3
156362-4-0-1,4
155130-1-1-0,1
33641-3-1-0,3
99192-4-0-52,4
30226-3-1-1,3
165786-4-0-0,4
166268-3-2-0,3
132073-1-0-0,1
33340-7-0-0,7
108362-2-0-7,2
156362-4-3-2,4
24347-8-0-53,8
6508-9-0-2,9
59277-0-0-7,0
132016-7-0-2,7
72259-1-10-2,1
194910-9-0-63,9
73524-0-0-127,0
26184-5-4-2,5
23219-5-0-12,5
147926-0-0-35,0
159738-8-0-8,8
104327-2-0-4,2
111386-5-0-2,5
57105-3-0-1,3
165039-7-15-0,7
171305-7-10-0,7
42324-4-2-3,4
78326-9-0-5,9
180977-3-1-1,3
178261-7-1-0,7
94632-5-0-29,5
209992-5-1-7,5
21187-5-0-0,5
148828-6-1-0,6
180937-7-3-17,7
66000-9-0-3,9
151149-2-0-12,2
100852-0-0-13,0
148827-6-0-0,6
177729-0-0-50,0
162134-7-17-2,7
166931-4-2-0,4
194732-9-0-95,9
177537-7-0-24,7
102857-5-0-15,5
57320-0-0-0,0
33340-7-13-0,7
155262-2-0-58,2
186935-5-0-1,5
100648-1-4-0,1
76085-4-0-93,4
184725-3-0-5,3
74364-8-1-20,8
136558-9-0-2,9
156362-4-3-7,4
188497-2-0-0,2
164625-1-0-0,1
178260-7-3-1,7
15564-2-0-2,2
105029-7-1-0,7
74965-4-1-1,4
44325-9-0-18,9
76086-4-0-32,4
119067-0-0-0,0
169045-2-0-20,2
23161-6-1-0,6
18594-1-1-0,1
152588-3-1-0,3
174276-7-6-0,7
66623-4-0-2,4
85249-2-0-62,2
74507-0-0-15,0
34621-4-25-0,4
174786-2-0-19,2
107357-8-1-3,8
175856-1-1-0,1
63724-0-0-4,0
189981-0-0-10,0
131918-7-0-0,7
180156-1-11-0,1
134717-0-0-21,0
192124-2-0-0,2
178260-7-3-2,7
180937-7-4-6,7
145390-9-0-15,9
162432-6-13-0,6
135527-6-14-1,6
79089-0-0-134,0
159738-8-0-12,8
177537-7-0-21,7
22601-8-0-49,8
131918-7-0-4,7
72261-3-0-17,3
188824-7-9-0,7
144028-3-0-0,3
94636-8-0-13,8
119455-5-0-4,5
56385-0-0-1,0
70168-3-1-13,3
81068-5-0-2,5
88569-2-0-67,2
105029-7-2-8,7
149254-9-0-25,9
94632-5-1-18,5
147764-4-7-0,4
102871-8-0-11,8
24347-8-0-91,8
177726-0-0-15,0
205610-4-0-3,4
118279-8-0-2,8
104998-7-7-0,7
203929-7-3-2,7
31325-3-4-0,3
36263-9-0-2,9
185709-0-0-3,0
179096-3-0-5,3
113601-9-0-22,9
24347-8-0-81,8
162431-6-1-0,6
125520-1-3-0,1
162134-7-12-4,7
104998-7-10-13,7
187920-7-2-0,7
111671-8-0-19,8
147926-0-0-21,0
175296-2-0-76,2
104817-4-0-8,4
155488-3-2-0,3
189988-0-0-4,0
156362-4-2-0,4
175845-1-0-0,1
177537-7-0-15,7
146845-0-0-2,0
78651-5-0-16,5
17009-2-0-4,2
113216-5-0-0,5
174840-1-0-0,1
54086-1-0-0,1
131428-9-1-8,9
54858-3-0-0,3
60935-2-0-15,2
80806-2-0-7,2
174284-6-0-0,6
151977-0-0-4,0
196127-3-0-3,3
178825-2-0-62,2
195063-4-1-0,4
193699-2-0-32,2
107357-8-0-6,8
118278-4-0-9,4
105029-7-3-4,7
57584-4-0-3,4
99500-2-0-23,2
171249-1-0-0,1
77751-4-0-0,4
103199-4-2-3,4
72259-1-10-3,1
106014-5-0-1,5
148835-6-4-0,6
157207-6-5-0,6
103258-5-0-3,5
75743-0-0-0,0
204526-2-0-71,2
125678-7-1-8,7
72220-3-2-4,3
29721-4-0-9,4
144028-3-1-0,3
177726-0-0-7,0
73524-0-0-2,0
113202-5-0-7,5
108041-9-0-11,9
135527-6-13-0,6
155243-9-0-53,9
165567-3-2-0,3
148837-6-1-0,6
146845-0-0-18,0
111386-5-0-7,5
31884-7-0-1,7
104998-7-11-2,7
9223-2-0-10,2
93567-8-0-12,8
204408-2-0-2,2
105289-8-1-0,8
57320-0-0-27,0
102106-3-0-0,3
164344-9-0-38,9
180128-4-0-0,4
15356-2-0-0,2
144007-5-1-7,5
101729-0-0-39,0
155227-9-0-23,9
165785-4-1-0,4
57584-4-0-7,4
37560-4-0-2,4
54173-2-0-28,2
147491-9-0-0,9
178520-2-0-42,2
97193-3-0-6,3
161010-1-2-0,1
39970-9-0-54,9
100263-2-0-117,2
34056-2-0-48,2
180937-7-2-0,7
30206-7-0-6,7
118961-3-0-0,3
75743-0-0-8,0
159748-8-2-7,8
99192-4-0-26,4
201652-5-4-8,5
62564-5-0-2,5
109263-9-0-78,9
96169-9-1-55,9
58857-2-0-14,2
162134-7-17-0,7
83680-5-0-0,5
157799-6-0-0,6
138031-2-0-23,2
71173-2-0-21,2
7390-9-1-11,9
103199-4-2-9,4
115240-9-0-36,9
89724-5-0-3,5
171388-9-0-225,9
83502-0-0-9,0
148827-6-3-0,6
85249-2-0-25,2
204240-0-0-7,0
34621-4-14-0,4
138017-9-0-2,9
102871-8-0-4,8
188824-7-8-0,7
173994-3-0-14,3
62837-7-0-28,7
94632-5-1-2,5
204773-3-7-1,3
148463-7-3-2,7
104421-2-0-29,2
177621-0-0-105,0
180029-4-14-0,4
69962-2-0-2,2
176787-5-0-29,5
201652-5-0-2,5
105029-7-2-14,7
109233-3-0-3,3
98681-9-0-6,9
99710-9-0-12,9
102853-8-0-2,8
50668-5-1-0,5
72539-3-0-1,3
99179-9-0-19,9
71529-4-1-3,4
107357-8-1-11,8
144351-4-3-15,4
146709-0-0-25,0
203929-7-7-12,7
177742-0-0-67,0
168846-5-1-9,5
50223-3-0-10,3
155238-2-0-97,2
166931-4-4-0,4
107357-8-1-17,8
162134-7-7-0,7
184725-3-0-1,3
177726-0-0-28,0
22883-7-23-0,7
113202-5-0-11,5
30823-8-0-0,8
119809-7-0-0,7
183894-1-8-0,1
83191-9-0-17,9
39857-5-5-0,5
34050-7-3-0,7
17480-2-0-30,2
24347-8-0-56,8
123688-8-2-1,8
109263-9-0-61,9
107357-8-1-10,8
169098-7-0-8,7
17578-5-0-2,5
24347-8-0-3,8
72567-1-4-6,1
49312-2-0-5,2
201207-3-21-0,3
139951-9-0-9,9
174290-6-1-0,6
94636-8-0-16,8
50661-5-0-0,5
99812-1-4-0,1
145609-6-1-0,6
115242-9-0-70,9
115242-9-0-83,9
72567-1-0-0,1
146690-0-0-18,0
14780-9-0-1,9
166942-0-0-14,0
174285-6-0-0,6
